number;name;img_url;porcentagem;votos
2277;Ana Serra da Jordoa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ana-serra-da-jordoa-2277-min.jpg;0,03%;1100
1920;Nestor;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/nestor-1920-min.jpg;0,03%;1086
1444;Profª Livramento Brandão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/prof-livramento-brandao-1444-min.jpg;0,03%;1043
6588;Andrea Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/andrea-alves-6588-min.jpg;0,03%;962
1302;Elpidia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/elpidia-1302-min.jpg;0,03%;960
1955;Jesus Reis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jesus-reis-1955-min.jpg;0,03%;941
1100;Deusilene Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/deusilene-melo-1100-min.jpg;0,03%;902
3500;Efigenia Tavares;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/efigenia-tavares-3500-min.jpg;0,02%;769
2727;José Matias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jose-matias-2727-min.jpg;0,02%;745
4545;Julio Simões;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/julio-simoes-4545-min.jpg;0,02%;744
5111;Dr Gustavo Cardoso;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-gustavo-cardoso-5111-min.jpg;0,02%;739
1340;Henrique Carneiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/henrique-carneiro-1340-min.jpg;0,02%;736
1324;Jojo Campos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jojo-campos-1324-min.jpg;0,02%;717
3645;Lindalva Cardoso;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/lindalva-cardoso-3645-min.jpg;0,02%;704
1500;Arimatea Viegas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/arimatea-viegas-1500-min.jpg;0,02%;658
3178;Ana Elvira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ana-elvira-3178-min.jpg;0,02%;624
3535;Selma Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/selma-carvalho-3535-min.jpg;0,02%;615
1350;Ivan Srutrovski;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ivan-srutrovski-1350-min.jpg;0,02%;562
3313;Giovane Ambrósio do Itaqui;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/giovane-ambrosio-do-itaqui-3313-min.jpg;0,02%;537
1588;Rosa do Boi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/rosa-do-boi-1588-min.jpg;0,02%;515
1347;Jean Marcelo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jean-marcelo-1347-min.jpg;0,02%;501
4422;Werbeth Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/werbeth-silva-4422-min.jpg;0,02%;500
4533;Anninha Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/anninha-gomes-4533-min.jpg;0,01%;459
4554;Zé Luis Lago;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ze-luis-lago-4554-min.jpg;0,01%;424
5133;Mario Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/mario-carvalho-5133-min.jpg;0,01%;399
4543;Rocha Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/rocha-filho-4543-min.jpg;0,01%;382
3155;Ricardo Cateb;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ricardo-cateb-3155-min.jpg;0,01%;319
1577;Irmã Gecilda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/irma-gecilda-1577-min.jpg;0,01%;297
1360;Catia Paz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/catia-paz-1360-min.jpg;0,01%;274
3312;Ivan da Graça;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ivan-da-graca-3312-min.jpg;0,01%;273
1314;Carla Machado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/carla-machado-1314-min.jpg;0,01%;271
4525;João Cancio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/joao-cancio-4525-min.jpg;0,01%;268
6528;Meire Madeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/meire-madeira-6528-min.jpg;0,01%;262
3145;Barbara Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/barbara-rodrigues-3145-min.jpg;0,01%;234
2300;Taiana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/taiana-2300-min.jpg;0,01%;200
1867;Maria Lucia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/maria-lucia-1867-min.jpg;0,01%;190
1316;Helena Freitas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/helena-freitas-1316-min.jpg;0,01%;188
1566;Sonia Bandeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/sonia-bandeira-1566-min.jpg;0,01%;183
3156;Leidy Veloso;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/leidy-veloso-3156-min.jpg;0,00%;115
3113;Francisca Andressa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/francisca-andressa-3113-min.jpg;0,00%;110
1881;Vitoria Sena;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/vitoria-sena-1881-min.jpg;0,00%;94
5433;Ruth Martins;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ruth-martins-5433-min.jpg;0,00%;80
3134;Fabiana Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/fabiana-rodrigues-3134-min.jpg;0,00%;57
1700;Silvio Antonio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/silvio-antonio-1700-min.jpg;0,73%;23884
2828;Marcio Coutinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/marcio-coutinho-2828-min.jpg;0,65%;21311
1701;Allan Garcês;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/allan-garces-1701-min.jpg;0,62%;20288
1710;Dr. Jeronimo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-jeronimo-1710-min.jpg;0,32%;10612
1744;Zé Gabriel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ze-gabriel-1744-min.jpg;0,24%;7931
1705;Major Roberto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/major-roberto-1705-min.jpg;0,24%;7800
1777;Luis Vannucci;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/luis-vannucci-1777-min.jpg;0,22%;7261
1717;Antonio Torres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/antonio-torres-1717-min.jpg;0,21%;6925
2800;Jairzinho Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jairzinho-filho-2800-min.jpg;0,12%;3976
1785;Zaqueu Barros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/zaqueu-barros-1785-min.jpg;0,11%;3601
1725;Dão Barbosa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dao-barbosa-1725-min.jpg;0,11%;3484
1718;Estelmo da Alphaville;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/estelmo-da-alphaville-1718-min.jpg;0,10%;3353
5050;Prof. Milton;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/prof-milton-5050-min.jpg;0,10%;3332
2888;Zeca Medeiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/zeca-medeiros-2888-min.jpg;0,09%;2891
1798;Nonato Aragão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/nonato-aragao-1798-min.jpg;0,09%;2855
1707;Marilia Mendonça;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/marilia-mendonca-1707-min.jpg;0,08%;2494
1616;Katia Ribeiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/katia-ribeiro-1616-min.jpg;0,07%;2319
1789;Ivo Nogueira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ivo-nogueira-1789-min.jpg;0,06%;2003
5051;Aline;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/aline-5051-min.jpg;0,05%;1513
1755;Pastora Brunna Marciel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/pastora-brunna-marciel-1755-min.jpg;0,04%;1278
1787;Sheila Raquel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/sheila-raquel-1787-min.jpg;0,03%;1036
1733;Dr. Luis Carlos Moura;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-luis-carlos-moura-1733-min.jpg;0,03%;1028
1770;Patricia Souza;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/patricia-souza-1770-min.jpg;0,03%;1028
2121;Dra Valuzia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dra-valuzia-2121-min.jpg;0,03%;981
5022;Profª Sara;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/prof-sara-5022-min.jpg;0,03%;846
1741;Osvaldino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/osvaldino-1741-min.jpg;0,02%;729
1611;Domingos Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/domingos-filho-1611-min.jpg;0,02%;703
5005;Profª Milagres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/prof-milagres-5005-min.jpg;0,02%;660
5000;Prof. Antonio Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/prof-antonio-alves-5000-min.jpg;0,02%;632
5011;Eloi Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/eloi-filho-5011-min.jpg;0,02%;558
5020;Wagner Aquino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/wagner-aquino-5020-min.jpg;0,02%;554
1723;Elmy Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/elmy-silva-1723-min.jpg;0,01%;411
5077;Aldair Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/aldair-alves-5077-min.jpg;0,01%;391
1773;Aurilene Barros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/aurilene-barros-1773-min.jpg;0,01%;340
2807;Januario G Coelho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/januario-g-coelho-2807-min.jpg;0,01%;300
2177;Moreira do Marwel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/moreira-do-marwel-2177-min.jpg;0,01%;297
1678;Osmar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/osmar-1678-min.jpg;0,01%;259
5099;Helycopy;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/helycopy-5099-min.jpg;0,01%;241
5055;Jakelane Magalhães;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jakelane-magalhaes-5055-min.jpg;0,01%;222
1760;Conceição Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/conceicao-santos-1760-min.jpg;0,01%;181
5021;Reuciane Barbosa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/reuciane-barbosa-5021-min.jpg;0,01%;172
1750;Lourdes Gaya;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/lourdes-gaya-1750-min.jpg;0,00%;133
1706;Telma Correa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/telma-correa-1706-min.jpg;0,00%;112
5060;Costa Corrêa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/costa-correa-5060-min.jpg;0,00%;107
5033;Sales;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/sales-5033-min.jpg;0,00%;89
5001;Bastila;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/bastila-5001-min.jpg;0,00%;76
5013;Professora Sonália;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/professora-sonalia-5013-min.jpg;0,00%;54
1310;Beth Mota (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/beth-mota-1310-min.jpg;0,00%;0
1355;Pimenta (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/pimenta-1355-min.jpg;0,00%;0
4311;Cesar Filemon (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/cesar-filemon-4311-min.jpg;0,00%;0
4433;Ricardo Murad (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ricardo-murad-4433-min.jpg;0,00%;0
1320;Francisco Bacabal (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/francisco-bacabal-1320-min.jpg;0,00%;0
1366;Marco dos Guaras (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/marco-dos-guaras-1366-min.jpg;0,00%;0
4570;Dr. Raimundinho (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dr-raimundinho-4570-min.jpg;0,00%;0
2744;Ribamar Lopes (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ribamar-lopes-2744-min.jpg;0,00%;0
1345;Juciane Marques (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/juciane-marques-1345-min.jpg;0,00%;0
3123;Wilma Amorim (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/wilma-amorim-3123-min.jpg;0,00%;0
